time,open,high,low,close,Volume
1742914200,928.14,931.81,928.08,931.43,8484
1742914800,931.57,932.09,929.71,930.33,4949
1742915400,930,930.53,929.32,930,2334
1742916000,929.95,930.36,929.29,929.4,1178
1742916600,929.45,929.52,927.65,928.29,1300
1742917200,928,928.52,927.69,928.13,885
1742917800,927.66,927.66,926,926.165,3274
1742918400,926.27,926.65,925.88,926.46,1662
1742919000,926.17,926.3,924.89,925.37,1605
1742919600,925.22,926,924.48,924.48,1529
1742920200,924.44,924.52,922.42,923.19,6842
1742920800,922.97,923.67,922.97,923.09,437
1742921400,923.24,924.81,923.24,924.49,1170
1742922000,924.86,925.66,924.8,925.66,1164
1742922600,925.64,926.52,924.75,924.75,5354
1742923200,925,925.08,923.92,924.07,1887
1742923800,924.25,925.01,923.43,924.41,1655
1742924400,924.79,925.56,924.57,925.03,2164
1742925000,925.2,926.26,924.92,925.81,1354
1742925600,925.76,926.35,925,926.35,3280
1742926200,926.33,927,926.33,927,1321
1742926800,926.88,927.48,926.68,926.86,2385
1742927400,926.97,927.45,926.63,926.7,1197
1742928000,926.69,926.71,925.96,926,1583
1742928600,925.66,926.005,925.26,925.9,2138
1742929200,925.865,927.19,925.58,927.04,1474
1742929800,927.26,927.62,925.8,927.2,4589
1742930400,926.89,927.84,926.89,927.22,2257
1742931000,927.48,927.6,925.74,927.07,4186
1742931600,927.29,928.23,927.18,928.05,3458
1742932200,927.86,930.78,927.36,930.21,23352
1742995800,934,939,932,937.25,12535
1742996400,936.97,937.37,932.95,935.49,4334
1742997000,935.1,935.56,933.63,934.32,4831
1742997600,933.97,935.81,932.99,933.19,8127
1742998200,933.32,934.73,933.18,933.9,2197
1742998800,934.21,934.21,932.27,933.02,2262
1742999400,933.03,934.25,932.71,933.58,4297
1743000000,933.27,935.48,933.27,934.91,2450
1743000600,935,937.2,935,935.52,3927
1743001200,935.47,935.71,933.93,934.33,1724
1743001800,934.34,935.76,934.34,935.49,1979
1743002400,935.44,935.44,931.8,931.8,1701
1743003000,932.08,932.48,931,931.24,2090
1743003600,931.22,931.45,926.89,927.32,2994
1743004200,927.45,927.46,925.41,927.01,2392
1743004800,926.75,926.75,924.71,925.64,3064
1743005400,926.02,926.65,925,925,2606
1743006000,925.16,926.98,925.11,926.9,1051
1743006600,926.98,927.44,926.18,926.41,1371
1743007200,926.41,928.6,926.41,928.6,2372
1743007800,928.485,928.485,926.5,927.33,1451
1743008400,927.28,927.78,926.71,927.56,1111
1743009000,927.79,928,926.5,926.82,1053
1743009600,927.25,928.05,926.99,927.36,1757
1743010200,927.48,929.27,927,929.27,1526
1743010800,929.67,930.27,927.33,927.47,2629
1743011400,927.5,927.99,927,927.01,1576
1743012000,927.32,928.53,926.89,928.53,1606
1743012600,928.59,929.36,927.29,927.42,930
1743013200,927.26,928.8,927.09,928.03,858
1743013800,928,928.35,927.19,927.23,4025
1743014400,927.1,927.3,923.21,924,3936
1743015000,923.93,925.38,923.93,925.25,831
1743015600,925.56,926.41,925.55,925.695,2310
1743016200,925.79,928,925.79,928,2987
1743016800,927.825,928.91,926.26,926.49,2462
1743017400,927.09,928.66,927.09,927.29,3496
1743018000,927.71,929.75,927.71,929.56,2195
1743018600,929.77,931.3,929.04,929.76,15772
1743082200,928.95,932.725,927.65,931.5,5410
1743082800,931.435,933.57,930.22,933.08,5309
1743083400,933.56,936.34,931.12,934.96,6373
1743084000,934.79,937.295,934.78,936.3,4176
1743084600,937.06,938.52,936.23,937.28,5616
1743085200,936.63,938.32,936.26,938.32,1618
1743085800,938.56,938.89,937.75,938.33,1040
